"location","legacy_sales_order","sales_order_date","jde_sales_order","back_order_date","reference_order_date","customer_po","customer_ship_to_8","customer_ship_to_9","make_buy_transfer","label_owner","priority_sku","product_label_sku","description","customer_profile_owner","shortage_reason","shortage_date","next_available_date","followup_comments","type_of_sale","type_of_sale_2","total_sku_beginning_inventory","oo_cases","b_t_open_order_cases","order_shortage_case_no","total_sku_shortage_qty","inventory_soft_hold_release","inventory_usable","production_schedule","production_soft_hold_release","purchase_order_and_transfer_in","sales_order_and_transfer_out","item_to_compare_ofr","item_to_compare_csv","shipped qty(OFR)","shipped qty(CSV)","match"
208,"23616",2023-11-13,NA,1899-12-30,"0","37166180","40131-120","SYSCO N TEXAS","X","C",NA,"12886SYS","SCE HNYMUST DIP PC 200/1 OZ","TRJOHNSON","s",2023-11-29,2023-12-04,NA,"0","REGULAR","81",100,NA,-19,-19,0,0,0,0,0,100,"208_12886SYS","208_12886SYS",81,81,"matching"
208,"23771",2023-11-14,NA,1899-12-30,"0","480280","01001-063","BEK AMARILLO","B","C",NA,"13029BKE","PNSPRY 6/17 OZ","YVILLEGAS","s",2023-11-29,NA,"Vendor OS","0","REGULAR","0",41,NA,-41,-82,0,0,0,0,0,82,"208_13029BKE","208_13029BKE",0,0,"matching"
208,"23616",2023-11-13,NA,1899-12-30,"0","37166180","40131-120","SYSCO N TEXAS","B","VF",NA,"20625WCP","PNSPRY AP NTF 6/21.5 OZ","TRJOHNSON","s",2023-11-29,2023-12-04,"Vendor OS","0","REGULAR","36",60,NA,-56,-56,0,0,0,0,0,92,"208_20625WCP","208_20625WCP",4,0,"not_matching"
208,"23595",2023-11-13,NA,1899-12-30,"0","7394666J","09216-036","USF OKLAHOMA CITY DRSGS","X","VF",NA,"20656MIL","DSG HV HNYMUST BTL 6/32 FL OZ","TRJOHNSON","s",2023-11-29,NA,"need production","0","REGULAR","0",52,NA,-52,-52,0,0,0,0,0,52,"208_20656MIL","208_20656MIL",0,0,"matching"
208,"23595",2023-11-13,NA,1899-12-30,"0","7394666J","09216-036","USF OKLAHOMA CITY DRSGS","X","VF",NA,"21443MIL","DSG HV RCH ORIG BTL 6/32 FL OZ","TRJOHNSON","s",2023-11-29,2023-12-04,NA,"0","REGULAR","0",50,NA,-50,-50,0,0,0,0,0,50,"208_21443MIL","208_21443MIL",0,0,"matching"
208,"23595",2023-11-13,NA,1899-12-30,"0","7394666J","09216-036","USF OKLAHOMA CITY DRSGS","X","VF",NA,"21473MIL","DSG HV FRCH LT BTL 6/32 FL OZ","TRJOHNSON","s",2023-11-29,2023-12-04,NA,"0","REGULAR","0",26,NA,-26,-26,0,0,0,0,0,26,"208_21473MIL","208_21473MIL",0,0,"matching"
208,"23771",2023-11-14,NA,1899-12-30,"0","480280","01001-063","BEK AMARILLO","B","C",NA,"21489BEK","BS CHKN FLV 2/9#","YVILLEGAS","s",2023-11-29,NA,"Do Not Reorder or Remake","0","REGULAR","0",15,NA,-15,-15,0,0,0,0,0,15,"208_21489BEK","208_21489BEK",0,0,"matching"
208,"23625",2023-11-13,NA,1899-12-30,"0","26260810","40097-111","SYSCO HOUSTON","X","C",NA,"22331SYS","SCE BBQ SMK PAIL 5 GAL","RKARR","s",2023-11-29,2023-12-04,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"208_22331SYS","208_22331SYS",0,0,"matching"
208,"23771",2023-11-14,NA,1899-12-30,"0","480280","01001-063","BEK AMARILLO","B","C",NA,"13648BEK","BS CHKN FLV GRNL NTF 12/1#","YVILLEGAS","x",2023-11-29,NA,"Do Not Reorder or Remake","0","REGULAR","0",20,NA,-20,-42,0,0,0,0,0,42,"208_13648BEK","208_13648BEK",0,0,"matching"
208,"23771",2023-11-14,NA,1899-12-30,"0","480280","01001-063","BEK AMARILLO","B","C",NA,"71495BEK","BS BF SLT FIRST NTF 12/1#","YVILLEGAS","x",2023-11-29,NA,"Do Not Reorder or Remake","0","REGULAR","5",11,NA,-6,-6,0,0,0,0,0,11,"208_71495BEK","208_71495BEK",5,5,"matching"
25,"25847",2023-11-10,NA,1899-12-30,"0","7022146G","03097-004","USF ROANOKE","M","VF","YES","16763MFY","CSO CANOLA HPRF NTF JUG 35#","KROGERS","H",2023-11-29,2023-12-02,NA,"0","REGULAR","39",60,NA,-21,-541,0,0,0,0,0,580,"25_16763MFY","25_16763MFY",39,39,"matching"
25,"25929",2023-11-13,NA,1899-12-30,"0","23664230","40085-004","SYSCO CNTL PA","M","VF","YES","16763MFY","CSO CANOLA HPRF NTF JUG 35#","DSALCEDO","H",2023-11-29,2023-12-02,NA,"0","REGULAR","39",20,NA,-20,-541,0,0,0,0,0,580,"25_16763MFY","25_16763MFY",0,0,"matching"
25,"25963",2023-11-13,NA,1899-12-30,"0","7332905Z","20884-049","USF PORT ORANGE","M","VF","YES","16763MFY","CSO CANOLA HPRF NTF JUG 35#","DCOVINGTON","H",2023-11-29,2023-12-02,NA,"0","REGULAR","39",20,NA,-20,-541,0,0,0,0,0,580,"25_16763MFY","25_16763MFY",0,0,"matching"
25,"25985",2023-11-13,NA,1899-12-30,"0","7468898E","24115-003","USF GREENSBURG","M","VF","YES","16763MFY","CSO CANOLA HPRF NTF JUG 35#","DSALCEDO","H",2023-11-29,2023-12-02,NA,"0","REGULAR","39",120,NA,-120,-541,0,0,0,0,0,580,"25_16763MFY","25_16763MFY",0,0,"matching"
25,"25927",2023-11-13,NA,1899-12-30,"0","20343250","40028-083","SYSCO CLEVEL RED ROBIN","M","C",NA,"19720UBA","DSG HNYMUST NTF JAR 4/1 GAL","TBAKER","M",2023-11-29,NA,NA,"0","REGULAR","16",24,NA,-8,-44,0,0,0,0,0,60,"25_19720UBA","25_19720UBA",16,16,"matching"
25,"25955",2023-11-13,NA,1899-12-30,"0","7316982J","01125-014","USF ALLENTOWN RED ROBIN","M","C",NA,"19720UBA","DSG HNYMUST NTF JAR 4/1 GAL","DSALCEDO","1",2023-11-29,NA,NA,"0","REGULAR","16",36,NA,-36,-44,0,0,0,0,0,60,"25_19720UBA","25_19720UBA",0,0,"matching"
25,"25954",2023-11-13,NA,1899-12-30,"0","2352392944","31603-002","REINHART VALDOSTA","M","VF",NA,"20942CUL","DSG BMLK RCH NTF PCH 60/1.5 OZ","DCOVINGTON","1",2023-11-29,NA,NA,"0","REGULAR","0",40,NA,-40,-60,0,0,0,0,0,60,"25_20942CUL","25_20942CUL",0,0,"matching"
25,"25975",2023-11-13,NA,1899-12-30,"0","2350690934","20143-013","REINHART PITTSBURGH","M","VF",NA,"20942CUL","DSG BMLK RCH NTF PCH 60/1.5 OZ","DSALCEDO","1",2023-11-29,NA,NA,"0","REGULAR","0",20,NA,-20,-60,0,0,0,0,0,60,"25_20942CUL","25_20942CUL",0,0,"matching"
25,"25631",2023-11-08,NA,1899-12-30,"0","30172330","10629-419","GFS SPRINGFIELD","M","C",NA,"21752GFS","MAYO SIG REAL BTL 4/1 GAL","TBAKER","1",2023-11-29,NA,NA,"0","REGULAR","0",48,NA,-48,-144,0,0,0,0,0,144,"25_21752GFS","25_21752GFS",0,0,"matching"
25,"25828",2023-11-10,NA,1899-12-30,"0","4510687124","10629-414","GFS KENOSHA","M","C",NA,"21752GFS","MAYO SIG REAL BTL 4/1 GAL","SBLOCKER","1",2023-11-29,NA,NA,"0","REGULAR","0",48,NA,-48,-144,0,0,0,0,0,144,"25_21752GFS","25_21752GFS",0,0,"matching"
25,"25942",2023-11-13,NA,1899-12-30,"0","30216680","35849-003","GFS IMPERIAL","M","C",NA,"21752GFS","MAYO SIG REAL BTL 4/1 GAL","DSALCEDO","1",2023-11-29,NA,NA,"0","REGULAR","0",48,NA,-48,-144,0,0,0,0,0,144,"25_21752GFS","25_21752GFS",0,0,"matching"
25,"25910",2023-11-10,NA,1899-12-30,"0","887424-001","11861-084","DOT FOODS DRY","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","RDIAZ","M",2023-11-29,NA,NA,"0","REGULAR","0",76,NA,-76,-2299,0,0,0,0,0,2299,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"25975",2023-11-13,NA,1899-12-30,"0","2350690934","20143-013","REINHART PITTSBURGH","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","DSALCEDO","M",2023-11-29,NA,NA,"0","REGULAR","0",57,NA,-57,-2299,0,0,0,0,0,2299,"25_85625HVR","25_85625HVR",0,0,"matching"
25,"25985",2023-11-13,NA,1899-12-30,"0","7468898E","24115-003","USF GREENSBURG","M","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","DSALCEDO","M",2023-11-29,NA,NA,"0","REGULAR","0",38,NA,-38,-2299,0,0,0,0,0,2299,"25_85625HVR","25_85625HVR",0,0,"matching"
203,"27292",2023-11-08,NA,1899-12-30,"0","10821232","32153-612","MCLANE PIZHUT MANASSAS","X","C",NA,"12237TRI","PNSPRY FOOD RLS NTF 12/22 OZ","KROGERS","S",2023-11-29,NA,NA,"0","REGULAR","0",18,NA,-18,-18,0,0,0,0,0,18,"203_12237TRI","203_12237TRI",0,0,"matching"
25,"25942",2023-11-13,NA,1899-12-30,"0","30216680","35849-003","GFS IMPERIAL","X","C",NA,"15483GFS","SCE BBQ SWT&TNGY JUG 4/1 GAL","DSALCEDO","S",2023-11-29,2023-11-30,NA,"0","REGULAR","31",36,NA,-17,-17,0,0,0,0,0,48,"25_15483GFS","25_15483GFS",19,19,"matching"
25,"25955",2023-11-13,NA,1899-12-30,"0","7316982J","01125-014","USF ALLENTOWN RED ROBIN","X","C","YES","18013UBA","SPRD GRLC NTF TUB 6/5#","DSALCEDO","6",2023-11-29,2023-12-01,NA,"0","REGULAR","0",56,NA,-56,-56,0,0,0,0,0,56,"25_18013UBA","25_18013UBA",0,0,"matching"
25,"25985",2023-11-13,NA,1899-12-30,"0","7468898E","24115-003","USF GREENSBURG","X","VF",NA,"21554HVR","DSG POMGRN BLUBRY FS 2/1 GAL","DSALCEDO","S",2023-11-29,2023-11-30,NA,"0","REGULAR","0",1,NA,-1,-1,0,0,0,0,0,1,"25_21554HVR","25_21554HVR",0,0,"matching"
25,"25910",2023-11-10,NA,1899-12-30,"0","887424-001","11861-084","DOT FOODS DRY","X","VF",NA,"21673SCR","SCE SWT HABNRO PCH 4/32 OZ","RDIAZ","S",2023-11-29,2023-11-30,NA,"0","REGULAR","23",28,NA,-5,-5,0,0,0,0,0,28,"25_21673SCR","25_21673SCR",23,23,"matching"
25,"25931",2023-11-13,NA,1899-12-30,"0","30214240","20308-046","GFS SHEPH KY","X","C",NA,"21688GFS","SCE HRDSH PCRN JAR 6/29 FL OZ","DSALCEDO","M",2023-11-29,NA,NA,"0","REGULAR","16",20,NA,-5,-6,0,0,0,0,0,22,"25_21688GFS","25_21688GFS",15,0,"not_matching"
25,"25942",2023-11-13,NA,1899-12-30,"0","30216680","35849-003","GFS IMPERIAL","X","C",NA,"21688GFS","SCE HRDSH PCRN JAR 6/29 FL OZ","DSALCEDO","M",2023-11-29,NA,NA,"0","REGULAR","16",1,NA,-1,-6,0,0,0,0,0,22,"25_21688GFS","25_21688GFS",0,0,"matching"
25,"25975",2023-11-13,NA,1899-12-30,"0","2350690934","20143-013","REINHART PITTSBURGH","X","VF",NA,"22123WCP","SHTG DONUT FRY PREM BIB 50#","DSALCEDO","S",2023-11-29,2023-11-30,NA,"0","REGULAR","272",24,NA,-4,-4,0,0,0,0,0,276,"25_22123WCP","25_22123WCP",20,20,"matching"
25,"25847",2023-11-10,NA,1899-12-30,"0","7022146G","03097-004","USF ROANOKE","X","C",NA,"23344USM","MAYO PCH  200/12 GR","KROGERS","6",2023-11-29,2023-12-06,NA,"0","REGULAR","0",48,NA,-48,-336,0,0,0,0,0,336,"25_23344USM","25_23344USM",0,0,"matching"
25,"25956",2023-11-13,NA,1899-12-30,"0","7316982J","01125-004","USF ALLENTOWN","X","C",NA,"23344USM","MAYO PCH  200/12 GR","DSALCEDO","6",2023-11-29,2023-12-06,NA,"0","REGULAR","0",72,NA,-72,-336,0,0,0,0,0,336,"25_23344USM","25_23344USM",0,0,"matching"
25,"25959",2023-11-13,NA,1899-12-30,"0","7329518N","11879-023","USF BOCA RATON","X","C",NA,"23344USM","MAYO PCH  200/12 GR","DCOVINGTON","6",2023-11-29,2023-12-06,NA,"0","REGULAR","0",96,NA,-96,-336,0,0,0,0,0,336,"25_23344USM","25_23344USM",0,0,"matching"
25,"25963",2023-11-13,NA,1899-12-30,"0","7332905Z","20884-049","USF PORT ORANGE","X","C",NA,"23344USM","MAYO PCH  200/12 GR","DCOVINGTON","6",2023-11-29,2023-12-06,NA,"0","REGULAR","0",72,NA,-72,-336,0,0,0,0,0,336,"25_23344USM","25_23344USM",0,0,"matching"
25,"25985",2023-11-13,NA,1899-12-30,"0","7468898E","24115-003","USF GREENSBURG","X","C",NA,"23344USM","MAYO PCH  200/12 GR","DSALCEDO","6",2023-11-29,2023-12-06,NA,"0","REGULAR","0",48,NA,-48,-336,0,0,0,0,0,336,"25_23344USM","25_23344USM",0,0,"matching"
309,"34168",2023-11-14,NA,1899-12-30,"0","A207786-01","02673-076","PUBLIX DELI-DACULA","X","VF",NA,"23700SCR","SCE HNY HOT 4/0.5 GAL","JBOWER","S",2023-11-29,2023-12-04,NA,"0","REGULAR","0",1197,NA,-1197,-1197,0,0,0,0,0,1197,"309_23700SCR","309_23700SCR",0,0,"matching"
25,"25942",2023-11-13,NA,1899-12-30,"0","30216680","35849-003","GFS IMPERIAL","X","C",NA,"23729PPM","DSG RCH DILL PCKL SS 4/1 GAL","DSALCEDO","S",2023-11-29,2023-12-01,"Special Order","0","REGULAR","1",3,NA,-2,-2,0,0,0,0,0,3,"25_23729PPM","25_23729PPM",1,0,"not_matching"
25,"25910",2023-11-10,NA,1899-12-30,"0","887424-001","11861-084","DOT FOODS DRY","X","VF",NA,"54107CHP","SBSO NTF JUG 6/1 GAL","RDIAZ","1",2023-11-29,NA,NA,"0","REGULAR","0",30,NA,-30,-30,0,0,0,0,0,30,"25_54107CHP","25_54107CHP",0,0,"matching"
30,"56334",2023-11-13,NA,1899-12-30,"0","1288737","00875-002","MCDONALD WHOLESALE CO.","X","VF",NA,"22159GNS","MARG WHP PAIL 20#","RPLUNKETT","6",2023-11-29,2023-12-05,NA,"0","REGULAR","0",30,NA,-30,-30,0,0,0,0,0,30,"30_22159GNS","30_22159GNS",0,0,"matching"
30,"56331",2023-11-13,NA,1899-12-30,"0","73384C03","40126-093","SYGMA PANDA CLACKAMAS","X","C",NA,"23231PAD","SCE HNY WALNUT PCH 8/64 OZ","RPLUNKETT","S",2023-11-29,2023-12-08,NA,"0","REGULAR","86",104,NA,-18,-18,0,0,0,0,0,104,"30_23231PAD","30_23231PAD",86,86,"matching"
33,"35648",2023-11-13,NA,1899-12-30,"0","839923","29050-019","CERTCO INC          LOU","X","VF","YES","21273LOU","CNO TWINPK JAR 3-2/30 FL OZ","SBLOCKER","S",2023-11-29,2023-12-01,NA,"0","REGULAR","140",160,NA,-20,-20,0,0,0,0,0,160,"33_21273LOU","33_21273LOU",140,140,"matching"
33,"35645",2023-11-13,NA,1899-12-30,"0","888594-001","11861-109","DOT FOODS DRY","X","VF",NA,"23701SCR","SCE SIG 4/0.5 GAL","RDIAZ","S",2023-11-29,2023-12-01,NA,"0","REGULAR","18",76,NA,-58,-134,0,0,0,0,0,152,"33_23701SCR","33_23701SCR",18,0,"not_matching"
33,"35646",2023-11-13,NA,1899-12-30,"0","888600-001","11861-067","DOT FOODS INC DRY","X","VF",NA,"23701SCR","SCE SIG 4/0.5 GAL","RDIAZ","S",2023-11-29,2023-12-01,NA,"0","REGULAR","18",76,NA,-76,-134,0,0,0,0,0,152,"33_23701SCR","33_23701SCR",0,0,"matching"
33,"35627",2023-11-10,NA,1899-12-30,"0","2350874197","31564-002","REINHART TWIN CITIES","X","VF","YES","85625HVR","DSG RCH ORIG PCH SS 84/1.5 OZ","OLOPEZ","M",2023-11-29,2023-12-04,NA,"0","REGULAR","0",40,NA,-40,-705,0,0,0,0,0,705,"33_85625HVR","33_85625HVR",0,0,"matching"
34,"20336",2023-11-13,NA,1899-12-30,"0","7327783D","27645-005","USF MILWAUKEE","X","C",NA,"17522USS","MARG LIQ NTF JUG 4/1 GAL","SBLOCKER","S",2023-11-29,2023-12-04,NA,"0","REGULAR","0",12,NA,-12,-48,0,0,0,0,0,48,"34_17522USS","34_17522USS",0,0,"matching"
34,"20343",2023-11-13,NA,1899-12-30,"0","7359663F","07140-004","USF PLYMOUTH","X","C",NA,"17522USS","MARG LIQ NTF JUG 4/1 GAL","OLOPEZ","S",2023-11-29,2023-12-04,NA,"0","REGULAR","0",36,NA,-36,-48,0,0,0,0,0,48,"34_17522USS","34_17522USS",0,0,"matching"
34,"20334",2023-11-13,NA,1899-12-30,"0","7327763D","27645-005","USF MILWAUKEE","M","C",NA,"17883USS","SHTG LRD DEOD 640 NTF BIB 50#","SBLOCKER","H",2023-11-29,NA,NA,"0","REGULAR","0",4,NA,-4,-4,0,0,0,0,0,4,"34_17883USS","34_17883USS",0,0,"matching"
34,"20322",2023-11-13,NA,1899-12-30,"0","2350140427","10238-002","REINHART LA CROSSE","M","VF","YES","21996FAM","MARG PALM ESBB PRT 36/1#","SBLOCKER","1",2023-11-29,NA,NA,"0","REGULAR","0",60,NA,-60,-100,0,0,0,0,0,100,"34_21996FAM","34_21996FAM",0,0,"matching"
34,"20356",2023-11-13,NA,1899-12-30,"0","1894000","30547-017","JAKE'S INC-NEW WAREHOUSE","M","VF",NA,"33350WCP","SHTG AV FRY BIB 50#","DCOVINGTON","H",2023-11-29,NA,NA,"0","REGULAR","151",504,NA,-353,-353,0,0,0,0,0,504,"34_33350WCP","34_33350WCP",151,151,"matching"
43,"60280",2023-11-13,NA,1899-12-30,"0","7329488N","11879-003","USF BOCA RATON","X","C","YES","22094USS","SPRD BTR BLND 72% CUP 900/5 GR","DCOVINGTON","1",2023-11-29,2023-11-30,NA,"0","REGULAR","48",72,NA,-24,-96,0,0,0,0,0,144,"43_22094USS","43_22094USS",48,48,"matching"
43,"60297",2023-11-13,NA,1899-12-30,"0","7413875Y","11071-003","USF MONTGOMERY","X","C","YES","22094USS","SPRD BTR BLND 72% CUP 900/5 GR","MLMILLER","1",2023-11-29,2023-12-01,NA,"0","REGULAR","48",72,NA,-72,-96,0,0,0,0,0,144,"43_22094USS","43_22094USS",0,0,"matching"
43,"60320",2023-11-13,NA,1899-12-30,"0","4511318129","08998-063","CHENEY PUNTA GORDA","X","VF",NA,"22159GNS","MARG WHP PAIL 20#","DCOVINGTON","S",2023-11-29,2023-12-01,NA,"0","REGULAR","264",108,NA,-96,-96,0,0,0,0,0,360,"43_22159GNS","43_22159GNS",12,12,"matching"
75,"51934",2023-11-13,NA,1899-12-30,"0","24784630","40127-053","SYSCO LAS VEGAS","X","C",NA,"15840COM","OIL GRL ON NSLT IMP 3/1 GAL","RPLUNKETT","6",2023-11-29,2023-12-11,"135% Overselling - The next b/t order is coming on 12/8. The order needs to be adjusted.","0","REGULAR","85",70,NA,-55,-111,0,0,0,0,0,196,"75_15840COM","75_15840COM",15,0,"not_matching"
75,"51976",2023-11-13,NA,1899-12-30,"0","20105910","40188-035","SYSCO SACRAM","X","C",NA,"15840COM","OIL GRL ON NSLT IMP 3/1 GAL","RDIAZ","6",2023-11-29,2023-12-11,"135% Overselling - The next b/t order is coming on 12/8. The order needs to be adjusted.","0","REGULAR","85",56,NA,-56,-111,0,0,0,0,0,196,"75_15840COM","75_15840COM",0,0,"matching"
